station_id,station_name,timestamp,temperature,humidity,pressure,source,scenario_id,scenario_type,fault_type,severity,ground_truth,is_anomaly,is_sensor_fault,event_start,event_end,affected_parameter,description
43150,Visakhapatnam (AWS008),2026-09-14T15:00:00Z,33.89,74.0,1001.25,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43150,Visakhapatnam (AWS008),2026-09-14T16:00:00Z,34.14,76.9,1001.46,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43150,Visakhapatnam (AWS008),2026-09-14T17:00:00Z,34.56,75.0,1001.82,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43150,Visakhapatnam (AWS008),2026-09-14T18:00:00Z,33.27,76.4,1002.95,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43150,Visakhapatnam (AWS008),2026-09-14T19:00:00Z,32.82,78.6,1004.16,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43150,Visakhapatnam (AWS008),2026-09-14T20:00:00Z,31.3,76.2,1005.74,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43150,Visakhapatnam (AWS008),2026-09-14T21:00:00Z,30.06,78.5,1007.99,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-04T04:00:00Z,22.14,98.0,1002.75,SYNTHETIC_SIMULATION,SCN_VAL_WX_CONVECTIVE_STORM,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-04T04:00:00Z,2026-09-04T08:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-04T05:00:00Z,25.79,92.4,1004.92,SYNTHETIC_SIMULATION,SCN_VAL_WX_CONVECTIVE_STORM,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-04T04:00:00Z,2026-09-04T08:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-04T06:00:00Z,27.51,81.2,1003.77,SYNTHETIC_SIMULATION,SCN_VAL_WX_CONVECTIVE_STORM,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-04T04:00:00Z,2026-09-04T08:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-04T07:00:00Z,30.19,71.5,1003.96,SYNTHETIC_SIMULATION,SCN_VAL_WX_CONVECTIVE_STORM,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-04T04:00:00Z,2026-09-04T08:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-04T08:00:00Z,32.39,66.8,1004.29,SYNTHETIC_SIMULATION,SCN_VAL_WX_CONVECTIVE_STORM,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-04T04:00:00Z,2026-09-04T08:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-07T22:00:00Z,21.67,98.0,1009.51,SYNTHETIC_SIMULATION,SCN_TEST_CASE_B_COHERENT_STORM_DELTA,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-07T22:00:00Z,2026-09-08T02:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-07T23:00:00Z,23.21,98.0,1012.83,SYNTHETIC_SIMULATION,SCN_TEST_CASE_B_COHERENT_STORM_DELTA,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-07T22:00:00Z,2026-09-08T02:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-08T00:00:00Z,23.75,91.5,1012.37,SYNTHETIC_SIMULATION,SCN_TEST_CASE_B_COHERENT_STORM_DELTA,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-07T22:00:00Z,2026-09-08T02:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-08T01:00:00Z,24.23,89.6,1011.85,SYNTHETIC_SIMULATION,SCN_TEST_CASE_B_COHERENT_STORM_DELTA,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-07T22:00:00Z,2026-09-08T02:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-08T02:00:00Z,24.54,87.8,1010.81,SYNTHETIC_SIMULATION,SCN_TEST_CASE_B_COHERENT_STORM_DELTA,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-07T22:00:00Z,2026-09-08T02:00:00Z,all,Convective thunderstorm squall line passage across delta stations
43189,Vijayawada (AWS014),2026-09-14T02:00:00Z,27.47,77.3,1008.59,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T03:00:00Z,26.92,80.4,1005.96,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T04:00:00Z,27.23,80.7,1003.69,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T05:00:00Z,28.2,82.4,1002.22,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T06:00:00Z,28.66,81.2,1000.09,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T07:00:00Z,29.3,80.9,999.12,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T08:00:00Z,31.13,78.8,998.35,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T09:00:00Z,32.36,74.5,998.02,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T10:00:00Z,33.81,73.0,997.76,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T11:00:00Z,33.82,69.2,997.83,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T12:00:00Z,35.93,66.7,997.67,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T13:00:00Z,36.63,67.8,997.74,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T14:00:00Z,36.95,63.1,997.73,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T15:00:00Z,37.64,60.6,997.3,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T16:00:00Z,37.03,63.4,997.04,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T17:00:00Z,36.69,61.1,997.81,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T18:00:00Z,35.41,63.1,998.29,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T19:00:00Z,35.55,62.2,999.95,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T20:00:00Z,34.53,63.5,1001.78,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43189,Vijayawada (AWS014),2026-09-14T21:00:00Z,32.41,64.9,1003.52,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43245,Tirupati (AWS021),2026-09-13T13:00:00Z,40.67,36.6,1007.86,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T14:00:00Z,42.48,27.2,1006.79,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T15:00:00Z,44.4,20.3,1005.44,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T16:00:00Z,45.03,17.4,1004.4,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T17:00:00Z,44.69,15.3,1003.39,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T18:00:00Z,43.84,17.0,1003.07,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T19:00:00Z,42.01,21.3,1002.68,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T20:00:00Z,40.86,27.5,1003.06,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T21:00:00Z,38.21,33.1,1004.26,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T22:00:00Z,35.75,43.0,1004.69,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-13T23:00:00Z,32.35,55.2,1004.94,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-14T00:00:00Z,29.23,63.5,1006.03,SYNTHETIC_SIMULATION,SCN_TEST_WX_HEATWAVE,MULTI_STATION_WEATHER_EVENT,NONE,MODERATE,WEATHER_EVENT,1,0,2026-09-13T13:00:00Z,2026-09-14T00:00:00Z,all,Regional heatwave advection with thermodynamic relative humidity drop
43245,Tirupati (AWS021),2026-09-14T02:00:00Z,26.4,75.6,1004.96,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43245,Tirupati (AWS021),2026-09-14T03:00:00Z,26.1,75.7,1002.7,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43245,Tirupati (AWS021),2026-09-14T04:00:00Z,26.87,76.9,1000.61,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43245,Tirupati (AWS021),2026-09-14T05:00:00Z,27.13,76.6,998.37,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
43245,Tirupati (AWS021),2026-09-14T06:00:00Z,28.49,72.8,996.99,SYNTHETIC_SIMULATION,SCN_TEST_WX_SYNOPTIC_DEPRESSION,MULTI_STATION_WEATHER_EVENT,NONE,SEVERE,WEATHER_EVENT,1,0,2026-09-14T02:00:00Z,2026-09-14T21:00:00Z,all,Synoptic low pressure depression passage over Bay of Bengal coastal AWS
