station_id,station_name,timestamp,temperature,humidity,pressure,source,scenario_id,scenario_type,fault_type,severity,ground_truth,is_anomaly,is_sensor_fault,event_start,event_end,affected_parameter,description
43189,Vijayawada (AWS014),2026-08-30T06:00:00Z,38.91,66.0,1003.64,SYNTHETIC_SIMULATION,SCN_VAL_SPIKE_43189,SINGLE_STATION_FAULT,TEMPERATURE_SPIKE,MODERATE,SENSOR_FAULT,1,1,2026-08-30T04:00:00Z,2026-08-30T07:00:00Z,temperature,Synthetic MODERATE temperature spike injection
43189,Vijayawada (AWS014),2026-08-30T07:00:00Z,39.56,64.1,1004.0,SYNTHETIC_SIMULATION,SCN_VAL_SPIKE_43189,SINGLE_STATION_FAULT,TEMPERATURE_SPIKE,MODERATE,SENSOR_FAULT,1,1,2026-08-30T04:00:00Z,2026-08-30T07:00:00Z,temperature,Synthetic MODERATE temperature spike injection
43189,Vijayawada (AWS014),2026-09-06T16:00:00Z,37.24,55.3,1010.67,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T17:00:00Z,38.22,57.3,1009.84,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T18:00:00Z,39.18,61.7,1009.86,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T19:00:00Z,39.85,64.1,1010.55,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T20:00:00Z,40.35,68.3,1011.0,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T21:00:00Z,40.57,70.2,1011.5,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T22:00:00Z,41.3,74.2,1012.59,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-06T23:00:00Z,41.86,78.9,1012.38,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-07T00:00:00Z,42.89,80.0,1012.73,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-07T01:00:00Z,43.86,81.7,1012.76,SYNTHETIC_SIMULATION,SCN_TEST_CASE_A_ISOLATED_DRIFT_43189,SINGLE_STATION_FAULT,TEMPERATURE_DRIFT,SEVERE,SENSOR_FAULT,1,1,2026-09-06T16:00:00Z,2026-09-07T01:00:00Z,temperature,Synthetic SEVERE temperature drift injection
43189,Vijayawada (AWS014),2026-09-11T16:00:00Z,35.91,50.9,1008.79,SYNTHETIC_SIMULATION,SCN_TEST_DUPLICATE_43189,DATA_QUALITY,DUPLICATE_DATA,MODERATE,DATA_QUALITY_ISSUE,1,1,2026-09-11T16:00:00Z,2026-09-11T21:00:00Z,all,Synthetic MODERATE duplicate data injection
43189,Vijayawada (AWS014),2026-09-11T17:00:00Z,35.91,50.9,1008.79,SYNTHETIC_SIMULATION,SCN_TEST_DUPLICATE_43189,DATA_QUALITY,DUPLICATE_DATA,MODERATE,DATA_QUALITY_ISSUE,1,1,2026-09-11T16:00:00Z,2026-09-11T21:00:00Z,all,Synthetic MODERATE duplicate data injection
43189,Vijayawada (AWS014),2026-09-11T18:00:00Z,35.91,50.9,1008.79,SYNTHETIC_SIMULATION,SCN_TEST_DUPLICATE_43189,DATA_QUALITY,DUPLICATE_DATA,MODERATE,DATA_QUALITY_ISSUE,1,1,2026-09-11T16:00:00Z,2026-09-11T21:00:00Z,all,Synthetic MODERATE duplicate data injection
43189,Vijayawada (AWS014),2026-09-11T19:00:00Z,35.91,50.9,1008.79,SYNTHETIC_SIMULATION,SCN_TEST_DUPLICATE_43189,DATA_QUALITY,DUPLICATE_DATA,MODERATE,DATA_QUALITY_ISSUE,1,1,2026-09-11T16:00:00Z,2026-09-11T21:00:00Z,all,Synthetic MODERATE duplicate data injection
43189,Vijayawada (AWS014),2026-09-11T20:00:00Z,35.91,50.9,1008.79,SYNTHETIC_SIMULATION,SCN_TEST_DUPLICATE_43189,DATA_QUALITY,DUPLICATE_DATA,MODERATE,DATA_QUALITY_ISSUE,1,1,2026-09-11T16:00:00Z,2026-09-11T21:00:00Z,all,Synthetic MODERATE duplicate data injection
43189,Vijayawada (AWS014),2026-09-11T21:00:00Z,35.91,50.9,1008.79,SYNTHETIC_SIMULATION,SCN_TEST_DUPLICATE_43189,DATA_QUALITY,DUPLICATE_DATA,MODERATE,DATA_QUALITY_ISSUE,1,1,2026-09-11T16:00:00Z,2026-09-11T21:00:00Z,all,Synthetic MODERATE duplicate data injection
43245,Tirupati (AWS021),2026-09-02T12:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T13:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T14:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T15:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T16:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T17:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T18:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T19:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T20:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T21:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T22:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-02T23:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_VAL_MISSING_43245,DATA_QUALITY,MISSING_DATA,SEVERE,DATA_QUALITY_ISSUE,1,1,2026-09-02T12:00:00Z,2026-09-02T23:00:00Z,all,Synthetic SEVERE missing data injection
43245,Tirupati (AWS021),2026-09-09T04:00:00Z,21.33,69.2,1001.56,SYNTHETIC_SIMULATION,SCN_TEST_DROP_MOD_43245,SINGLE_STATION_FAULT,TEMPERATURE_DROP,MODERATE,SENSOR_FAULT,1,1,2026-09-09T04:00:00Z,2026-09-09T07:00:00Z,temperature,Synthetic MODERATE temperature drop injection
43245,Tirupati (AWS021),2026-09-09T05:00:00Z,22.12,64.5,1001.22,SYNTHETIC_SIMULATION,SCN_TEST_DROP_MOD_43245,SINGLE_STATION_FAULT,TEMPERATURE_DROP,MODERATE,SENSOR_FAULT,1,1,2026-09-09T04:00:00Z,2026-09-09T07:00:00Z,temperature,Synthetic MODERATE temperature drop injection
43245,Tirupati (AWS021),2026-09-09T06:00:00Z,23.57,62.2,1000.48,SYNTHETIC_SIMULATION,SCN_TEST_DROP_MOD_43245,SINGLE_STATION_FAULT,TEMPERATURE_DROP,MODERATE,SENSOR_FAULT,1,1,2026-09-09T04:00:00Z,2026-09-09T07:00:00Z,temperature,Synthetic MODERATE temperature drop injection
43245,Tirupati (AWS021),2026-09-09T07:00:00Z,25.45,57.2,1000.82,SYNTHETIC_SIMULATION,SCN_TEST_DROP_MOD_43245,SINGLE_STATION_FAULT,TEMPERATURE_DROP,MODERATE,SENSOR_FAULT,1,1,2026-09-09T04:00:00Z,2026-09-09T07:00:00Z,temperature,Synthetic MODERATE temperature drop injection
43245,Tirupati (AWS021),2026-09-12T17:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-12T18:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-12T19:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-12T20:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-12T21:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-12T22:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-12T23:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
43245,Tirupati (AWS021),2026-09-13T00:00:00Z,,,,SYNTHETIC_SIMULATION,SCN_TEST_COMM_FAIL_43245,COMMUNICATION,COMMUNICATION_FAILURE,MODERATE,COMMUNICATION_FAULT,1,1,2026-09-12T17:00:00Z,2026-09-13T00:00:00Z,all,Synthetic MODERATE communication failure injection
AWS002,Guntur (AWS002),2026-08-31T00:00:00Z,28.77,72.4,1007.9,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T01:00:00Z,28.77,72.4,1008.31,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T02:00:00Z,28.77,72.4,1007.69,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T03:00:00Z,28.77,72.4,1007.75,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T04:00:00Z,28.77,72.4,1006.77,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T05:00:00Z,28.77,72.4,1006.32,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T06:00:00Z,28.77,72.4,1005.97,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-08-31T07:00:00Z,28.77,72.4,1007.22,SYNTHETIC_SIMULATION,SCN_VAL_FROZEN_AWS002,SINGLE_STATION_FAULT,FROZEN_SENSOR,MODERATE,SENSOR_FAULT,1,1,2026-08-31T00:00:00Z,2026-08-31T07:00:00Z,"temperature,humidity",Synthetic MODERATE frozen sensor injection
AWS002,Guntur (AWS002),2026-09-10T10:00:00Z,36.22,54.0,1029.61,SYNTHETIC_SIMULATION,SCN_TEST_BARO_SPIKE_AWS002,SINGLE_STATION_FAULT,PRESSURE_SPIKE,SEVERE,SENSOR_FAULT,1,1,2026-09-10T10:00:00Z,2026-09-10T13:00:00Z,pressure,Synthetic SEVERE pressure spike injection
AWS002,Guntur (AWS002),2026-09-10T11:00:00Z,36.99,52.8,1029.94,SYNTHETIC_SIMULATION,SCN_TEST_BARO_SPIKE_AWS002,SINGLE_STATION_FAULT,PRESSURE_SPIKE,SEVERE,SENSOR_FAULT,1,1,2026-09-10T10:00:00Z,2026-09-10T13:00:00Z,pressure,Synthetic SEVERE pressure spike injection
